url,t,epoch,hashtag_profile,tag_profile,score
http://www.irishtimes.com/news/world/brazil-s-senate-indicts-rousseff-opens-impeachment-trial-1.2751408,2016-08-10T09:44:04.797418+00:00,1470822244.0,"{'#brazil': 0.5301537248718959, '#rousseff': 0.4698462751281041}","{'#brazil': 0.39761529365392195, '#rousseff': 0.3523847063460781, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'january': 0.05, 'verdict': 0.05, 'wednesday': 0.05}",0.002814861259346583
http://www.irishtimes.com/news/world/brazil-supreme-court-upholds-dilma-rousseff-impeachment-vote-1.2612320,2016-04-15T21:14:52.989838+00:00,1460754892.0,{'#dilma': 1.0},"{'#dilma': 0.75, 'brazil': 0.05, 'brazils': 0.05, 'court': 0.05, 'dilma_rousseff': 0.05, 'friday': 0.05}",0.0027846735973231754
http://www.irishtimes.com/news/world/brazil-s-ruling-coalition-lacks-votes-to-stave-off-impeachment-1.2581004,2016-03-20T20:15:46.530274+00:00,1458504946.0,"{'#dilma': 0.4973432518597237, '#brazil': 0.5026567481402764}","{'#dilma': 0.3730074388947928, '#brazil': 0.3769925611052073, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'one-third': 0.05, 'president_dilma_rousseff': 0.05, 'sunday': 0.05}",0.002765258980578266
http://www.irishtimes.com/news/world/majority-of-brazil-s-senate-to-vote-to-impeach-dilma-rousseff-1.2645247,2016-05-12T06:47:42.515524+00:00,1463035662.0,"{'#brazil': 0.6534526854219949, '#rousseff': 0.2634271099744246, '#dilma': 0.08312020460358058}","{'#brazil': 0.49008951406649615, '#rousseff': 0.19757033248081846, '#dilma': 0.06234015345268543, 'brazils_senate': 0.05, 'dilma_rousseff': 0.05, 'latin_americas': 0.05, 'thursday': 0.05, 'workers_party': 0.05}",0.0027614997949721148
http://www.irishtimes.com/news/world/asia-pacific/maldives-vice-president-impeached-over-plot-to-kill-president-1.2418352,2015-11-05T13:26:00+00:00,1446729960.0,{'#maldives': 1.0},"{'#maldives': 0.75, 'ahmed_adeeb': 0.05, 'countrys': 0.05, 'maldives': 0.05, 'plotting': 0.05, 'president': 0.05}",0.0027495629086947914
http://www.irishtimes.com/news/world/africa/jacob-zuma-survives-impeachment-vote-in-south-africa-1.2599315,2016-04-05T18:29:48.089960+00:00,1459880988.0,{'#impeachzuma': 1.0},"{'#impeachzuma': 0.75, 'anc_mps': 0.05, 'jacob_zuma': 0.05, 'south_africa': 0.05, 'south_african': 0.05, 'tuesday': 0.05}",0.0027256631527131942
http://www.irishtimes.com/news/world/dilma-rousseff-vows-to-fight-on-after-impeachment-vote-1.2615247,2016-04-18T19:35:44.928614+00:00,1461008144.0,"{'#dilmarousseff': 0.4968989419919739, '#brazil': 0.5031010580080263}","{'#dilmarousseff': 0.3726742064939804, '#brazil': 0.3773257935060197, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'president_dilma_rousseff': 0.05, 'workers_party': 0.05, 'wp': 0.05}",0.0026459751469041217
http://www.irishtimes.com/news/world/brazil-politician-who-led-dilma-rousseff-impeachment-sacked-1.2790048,2016-09-13T22:14:06.193920+00:00,1473804846.0,{'#brazil': 1.0},"{'#brazil': 0.75, 'brazil': 0.05, 'brazilian': 0.05, 'dilma_rousseff': 0.05, 'eduardo_cunha': 0.05, 'monday': 0.05}",0.002624394161937214
http://www.irishtimes.com/news/world/brazilian-politician-who-led-dilma-rousseff-impeachment-sacked-1.2790048,2016-09-13T17:59:04.817471+00:00,1473789544.0,{'#brazil': 1.0},"{'#brazil': 0.75, 'brazilian': 0.05, 'congress': 0.05, 'dilma_rousseff': 0.05, 'eduardo_cunha': 0.05, 'monday': 0.05}",0.002624394161937214
http://www.irishtimes.com/news/world/brazil-swears-in-new-president-following-rousseff-impeachment-1.2775500,2016-09-01T08:14:06.676328+00:00,1472717646.0,"{'#brazil': 0.5125827814569537, '#dilmarousseff': 0.4874172185430464}","{'#brazil': 0.38443708609271526, '#dilmarousseff': 0.3655629139072848, 'brazilians': 0.05, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'michel_temer': 0.05, 'michel_temers': 0.05}",0.002562799115867588
http://www.irishtimes.com/news/world/prospects-poor-for-rousseff-as-crisis-endgame-begins-in-brazil-1.2608200,2016-04-13T10:14:48.428918+00:00,1460542488.0,"{'#brazil': 0.64472190692395, '#rousseff': 0.35527809307604996}","{'#brazil': 0.48354143019296253, '#rousseff': 0.26645856980703747, 'brazil': 0.05, 'brazils': 0.05, 'crisis': 0.05, 'defeats': 0.05, 'rousseff': 0.05}",0.0024506860417900685
http://www.irishtimes.com/news/world/prospects-poor-for-dilma-rousseff-as-crisis-endgame-begins-in-brazil-1.2608200,2016-04-12T18:59:28.958201+00:00,1460487568.0,"{'#brazil': 0.5889250814332248, '#dilma': 0.4110749185667753}","{'#brazil': 0.44169381107491856, '#dilma': 0.3083061889250815, 'brazil': 0.05, 'brazils': 0.05, 'crisis': 0.05, 'defeats': 0.05, 'dilma_rousseff': 0.05}",0.0024506860417900685
http://www.irishtimes.com/news/world/brazil-protesters-keep-pressure-on-president-rousseff-1.2319626,2015-08-17T09:05:00+00:00,1439802300.0,{'#brazil': 1.0},"{'#brazil': 0.75, 'brazil': 0.05, 'dilma_rousseff': 0.05, 'economys': 0.05, 'hundreds': 0.05, 'sunday': 0.05}",0.002301172489584151
